,protein_id,namespace,phage_id,description,isPhage,struc_cluster_id,struc_cluster_size
8875,AYD82725.1,molecular_function,MH751506.1,lysozyme murein hydrolase,True,5398,62
8873,QXV83690.1,molecular_function,MZ501099,endolysin,True,5398,62
8872,XPK42234.1,molecular_function,PQ850617,endolysin,True,5398,62
8871,XPK41559.1,molecular_function,PQ850610,endolysin,True,5398,62
8868,XPK41274.1,molecular_function,PQ850606,endolysin,True,5398,62
8867,XPK41957.1,molecular_function,PQ850614,endolysin,True,5398,62
8866,NP_049736.1,molecular_function,NC_000866.4,glycoside hydrolase family protein,True,5398,62
8865,XPK43736.1,molecular_function,PQ850632,endolysin,True,5398,62
8864,QXV83609.1,molecular_function,MZ501098,endolysin protein e,True,5398,62
8863,XPK41025.1,molecular_function,PQ850603,endolysin,True,5398,62
8862,QXV84041.1,molecular_function,MZ501101,endolysin,True,5398,62
10786,QXV80580.1,biological_process,MZ501077,endolysin,True,5398,62
8861,QXV79510.1,molecular_function,MZ501070,endolysin,True,5398,62
8859,XPK42515.1,molecular_function,PQ850619,endolysin,True,5398,62
8857,QXV83029.1,molecular_function,MZ501095,endolysin,True,5398,62
8856,QXV81647.1,molecular_function,MZ501085,endolysin,True,5398,62
8854,QXV81814.1,molecular_function,MZ501086,endolysin,True,5398,62
8853,XPK42147.1,molecular_function,PQ850615,endolysin,True,5398,62
8852,XPK43045.1,molecular_function,PQ850626,endolysin,True,5398,62
8851,QXV81880.1,molecular_function,MZ501087,endolysin,True,5398,62
8850,NP_416072.1,molecular_function,NC_000913.3,putative lysozyme,False,5398,62
8848,XPK43477.1,molecular_function,PQ850630,endolysin,True,5398,62
8845,QXV81548.1,molecular_function,MZ501084,endolysin,True,5398,62
8844,QXV79398.1,molecular_function,MZ501069,endolysin,True,5398,62
998,QXV77065.1,biological_process,MZ501056,endolysin protein e,True,5398,62
8860,QXV81978.1,molecular_function,MZ501088,endolysin,True,5398,62
8888,XPK40513.1,molecular_function,PQ850596,endolysin,True,5398,62
10785,QXV76185.1,biological_process,MZ501051,endolysin,True,5398,62
10783,YP_006484.1,biological_process,NC_005856.1,endolysin,True,5398,62
8882,QXV80816.1,molecular_function,MZ501080,endolysin,True,5398,62
8881,QXV85069.1,molecular_function,MZ501107,endolysin,True,5398,62
8880,QXV82478.1,molecular_function,MZ501092,endolysin,True,5398,62
8878,QXV76526.1,molecular_function,MZ501053,endolysin,True,5398,62
8877,XPK41712.1,molecular_function,PQ850611,endolysin,True,5398,62
8876,QXV83942.1,molecular_function,MZ501100,endolysin,True,5398,62
10763,QXV79398.1,biological_process,MZ501069,endolysin,True,5398,62
10764,NP_416072.1,biological_process,NC_000913.3,putative lysozyme,False,5398,62
10765,QXV81880.1,biological_process,MZ501087,endolysin,True,5398,62
10766,XPK43045.1,biological_process,PQ850626,endolysin,True,5398,62
10767,QXV81647.1,biological_process,MZ501085,endolysin,True,5398,62
1775,QXV79398.1,biological_process,MZ501069,endolysin,True,5398,62
10784,XPK41834.1,biological_process,PQ850613,endolysin,True,5398,62
10769,XPK41957.1,biological_process,PQ850614,endolysin,True,5398,62
10771,XPK42234.1,biological_process,PQ850617,endolysin,True,5398,62
10772,QXV83690.1,biological_process,MZ501099,endolysin,True,5398,62
10773,QXV76526.1,biological_process,MZ501053,endolysin,True,5398,62
10774,QXV82478.1,biological_process,MZ501092,endolysin,True,5398,62
10775,QXV80816.1,biological_process,MZ501080,endolysin,True,5398,62
10776,NP_415087.1,biological_process,NC_000913.3,lysozyme,False,5398,62
10777,QXV77418.1,biological_process,MZ501059,endolysin,True,5398,62
10778,XPK43256.1,biological_process,PQ850628,endolysin,True,5398,62
10779,XPK40173.1,biological_process,PQ850593,endolysin,True,5398,62
10780,QXV82301.1,biological_process,MZ501090,endolysin,True,5398,62
10781,XPK42671.1,biological_process,PQ850622,endolysin,True,5398,62
10782,XPK40271.1,biological_process,PQ850594,endolysin,True,5398,62
10770,XPK41559.1,biological_process,PQ850610,endolysin,True,5398,62
990,QXV76094.1,biological_process,MZ501050,endolysin protein e,True,5398,62
8898,QXV79233.1,molecular_function,MZ501067,endolysin protein e,True,5398,62
1847,QXV76185.1,biological_process,MZ501051,endolysin,True,5398,62
9481,XPK40513.1,molecular_function,PQ850596,endolysin,True,5398,62
9591,QXV77418.1,biological_process,MZ501059,endolysin,True,5398,62
9592,XPK43256.1,biological_process,PQ850628,endolysin,True,5398,62
1833,QXV84969.1,biological_process,MZ501106,endolysin protein e,True,5398,62
1834,QXV86078.1,biological_process,MZ501113,endolysin protein e,True,5398,62
1835,AXN58158.1,biological_process,MH550421.1,lysozyme murein hydrolase,True,5398,62
9480,QXV85069.1,molecular_function,MZ501107,endolysin,True,5398,62
1836,XPK40173.1,biological_process,PQ850593,endolysin,True,5398,62
9569,QXV79398.1,biological_process,MZ501069,endolysin,True,5398,62
9570,XPK43477.1,biological_process,PQ850630,endolysin,True,5398,62
9482,XPK43235.1,molecular_function,PQ850627,endolysin,True,5398,62
9483,QXV83365.1,molecular_function,MZ501097,endolysin,True,5398,62
9484,XPK41102.1,molecular_function,PQ850604,endolysin,True,5398,62
9485,XPK43256.1,molecular_function,PQ850628,endolysin,True,5398,62
9593,QXV78674.1,biological_process,MZ501065,endolysin protein e,True,5398,62
9486,XPK40173.1,molecular_function,PQ850593,endolysin,True,5398,62
9479,XPK41712.1,molecular_function,PQ850611,endolysin,True,5398,62
1838,XPK42671.1,biological_process,PQ850622,endolysin,True,5398,62
9583,XPK42234.1,biological_process,PQ850617,endolysin,True,5398,62
9478,XPK42234.1,molecular_function,PQ850617,endolysin,True,5398,62
9582,XPK41559.1,biological_process,PQ850610,endolysin,True,5398,62
9581,XPK41274.1,biological_process,PQ850606,endolysin,True,5398,62
9580,XPK41957.1,biological_process,PQ850614,endolysin,True,5398,62
9579,NP_049736.1,biological_process,NC_000866.4,glycoside hydrolase family protein,True,5398,62
1837,QXV82301.1,biological_process,MZ501090,endolysin,True,5398,62
9590,QXV75232.1,biological_process,MZ501047,endolysin protein e,True,5398,62
1844,XPK41834.1,biological_process,PQ850613,endolysin,True,5398,62
1843,YP_006484.1,biological_process,NC_005856.1,endolysin,True,5398,62
1842,QXV83267.1,biological_process,MZ501096,endolysin protein e,True,5398,62
1841,QXV75514.1,biological_process,MZ501046,endolysin protein e,True,5398,62
1840,XPK42940.1,biological_process,PQ850624,endolysin,True,5398,62
1839,XPK40271.1,biological_process,PQ850594,endolysin,True,5398,62
9587,QXV82478.1,biological_process,MZ501092,endolysin,True,5398,62
9599,QXV84969.1,biological_process,MZ501106,endolysin protein e,True,5398,62
9487,XPK42671.1,molecular_function,PQ850622,endolysin,True,5398,62
9489,XPK42940.1,molecular_function,PQ850624,endolysin,True,5398,62
9572,QXV81880.1,biological_process,MZ501087,endolysin,True,5398,62
9573,XPK43045.1,biological_process,PQ850626,endolysin,True,5398,62
9574,QXV81814.1,biological_process,MZ501086,endolysin,True,5398,62
9594,QXV82215.1,biological_process,MZ501089,endolysin protein e,True,5398,62
989,QXV78954.1,biological_process,MZ501066,endolysin protein e,True,5398,62
9595,QXV79233.1,biological_process,MZ501067,endolysin protein e,True,5398,62
9571,NP_416072.1,biological_process,NC_000913.3,putative lysozyme,False,5398,62
9596,QXV78954.1,biological_process,MZ501066,endolysin protein e,True,5398,62
9575,QXV81647.1,biological_process,MZ501085,endolysin,True,5398,62
9576,QXV84041.1,biological_process,MZ501101,endolysin,True,5398,62
9577,XPK41025.1,biological_process,PQ850603,endolysin,True,5398,62
9578,QXV83609.1,biological_process,MZ501098,endolysin protein e,True,5398,62
9601,AXN58158.1,biological_process,MH550421.1,lysozyme murein hydrolase,True,5398,62
9600,QXV86078.1,biological_process,MZ501113,endolysin protein e,True,5398,62
9597,QXV76094.1,biological_process,MZ501050,endolysin protein e,True,5398,62
9488,XPK40271.1,molecular_function,PQ850594,endolysin,True,5398,62
9602,XPK40173.1,biological_process,PQ850593,endolysin,True,5398,62
9604,XPK42671.1,biological_process,PQ850622,endolysin,True,5398,62
9490,XPK41834.1,molecular_function,PQ850613,endolysin,True,5398,62
9491,XPK42649.1,molecular_function,PQ850621,endolysin,True,5398,62
1797,NP_049736.1,biological_process,NC_000866.4,glycoside hydrolase family protein,True,5398,62
1798,XPK41957.1,biological_process,PQ850614,endolysin,True,5398,62
1799,XPK41274.1,biological_process,PQ850606,endolysin,True,5398,62
9613,QXV77065.1,biological_process,MZ501056,endolysin protein e,True,5398,62
9603,QXV82301.1,biological_process,MZ501090,endolysin,True,5398,62
9612,QXV80722.1,biological_process,MZ501079,endolysin,True,5398,62
9610,QXV76185.1,biological_process,MZ501051,endolysin,True,5398,62
9609,XPK41834.1,biological_process,PQ850613,endolysin,True,5398,62
9608,YP_006484.1,biological_process,NC_005856.1,endolysin,True,5398,62
9607,QXV83267.1,biological_process,MZ501096,endolysin protein e,True,5398,62
9606,QXV75514.1,biological_process,MZ501046,endolysin protein e,True,5398,62
9605,XPK40271.1,biological_process,PQ850594,endolysin,True,5398,62
9611,QXV80580.1,biological_process,MZ501077,endolysin,True,5398,62
9476,XPK41274.1,molecular_function,PQ850606,endolysin,True,5398,62
9477,XPK41559.1,molecular_function,PQ850610,endolysin,True,5398,62
1832,QXV76447.1,biological_process,MZ501052,endolysin protein e,True,5398,62
1782,QXV81880.1,biological_process,MZ501087,endolysin,True,5398,62
1783,XPK43045.1,biological_process,PQ850626,endolysin,True,5398,62
1811,QXV82478.1,biological_process,MZ501092,endolysin,True,5398,62
1812,QXV85069.1,biological_process,MZ501107,endolysin,True,5398,62
1784,XPK42147.1,biological_process,PQ850615,endolysin,True,5398,62
9588,QXV80816.1,biological_process,MZ501080,endolysin,True,5398,62
1781,NP_416072.1,biological_process,NC_000913.3,putative lysozyme,False,5398,62
1785,QXV81814.1,biological_process,MZ501086,endolysin,True,5398,62
1814,NP_415087.1,biological_process,NC_000913.3,lysozyme,False,5398,62
1819,XPK40513.1,biological_process,PQ850596,endolysin,True,5398,62
1787,QXV81647.1,biological_process,MZ501085,endolysin,True,5398,62
1788,QXV83029.1,biological_process,MZ501095,endolysin,True,5398,62
1790,XPK42515.1,biological_process,PQ850619,endolysin,True,5398,62
1791,QXV81978.1,biological_process,MZ501088,endolysin,True,5398,62
1813,QXV80816.1,biological_process,MZ501080,endolysin,True,5398,62
1820,XPK43235.1,biological_process,PQ850627,endolysin,True,5398,62
968,QXV81548.1,biological_process,MZ501084,endolysin,True,5398,62
974,NP_049736.1,biological_process,NC_000866.4,glycoside hydrolase family protein,True,5398,62
988,QXV79233.1,biological_process,MZ501067,endolysin protein e,True,5398,62
1804,QXV83690.1,biological_process,MZ501099,endolysin,True,5398,62
987,QXV82215.1,biological_process,MZ501089,endolysin protein e,True,5398,62
1806,AYD82725.1,biological_process,MH751506.1,lysozyme murein hydrolase,True,5398,62
1807,QXV83942.1,biological_process,MZ501100,endolysin,True,5398,62
986,QXV78674.1,biological_process,MZ501065,endolysin protein e,True,5398,62
973,QXV83609.1,biological_process,MZ501098,endolysin protein e,True,5398,62
1808,XPK41712.1,biological_process,PQ850611,endolysin,True,5398,62
1776,QXV81548.1,biological_process,MZ501084,endolysin,True,5398,62
1779,XPK43477.1,biological_process,PQ850630,endolysin,True,5398,62
985,QXV78337.1,biological_process,MZ501063,endolysin,True,5398,62
984,QXV75232.1,biological_process,MZ501047,endolysin protein e,True,5398,62
978,QXV83942.1,biological_process,MZ501100,endolysin,True,5398,62
977,AYD82725.1,biological_process,MH751506.1,lysozyme murein hydrolase,True,5398,62
1809,QXV76526.1,biological_process,MZ501053,endolysin,True,5398,62
9584,QXV83690.1,biological_process,MZ501099,endolysin,True,5398,62
1821,QXV75232.1,biological_process,MZ501047,endolysin protein e,True,5398,62
1823,QXV83365.1,biological_process,MZ501097,endolysin,True,5398,62
1827,QXV78674.1,biological_process,MZ501065,endolysin protein e,True,5398,62
1828,QXV82215.1,biological_process,MZ501089,endolysin protein e,True,5398,62
1829,QXV79233.1,biological_process,MZ501067,endolysin protein e,True,5398,62
1830,QXV78954.1,biological_process,MZ501066,endolysin protein e,True,5398,62
9586,QXV76526.1,biological_process,MZ501053,endolysin,True,5398,62
9585,AYD82725.1,biological_process,MH751506.1,lysozyme murein hydrolase,True,5398,62
1822,QXV77418.1,biological_process,MZ501059,endolysin,True,5398,62
1848,QXV80580.1,biological_process,MZ501077,endolysin,True,5398,62
9470,XPK42515.1,molecular_function,PQ850619,endolysin,True,5398,62
9471,QXV81978.1,molecular_function,MZ501088,endolysin,True,5398,62
9472,QXV79510.1,molecular_function,MZ501070,endolysin,True,5398,62
9473,XPK41025.1,molecular_function,PQ850603,endolysin,True,5398,62
9474,XPK43736.1,molecular_function,PQ850632,endolysin,True,5398,62
9475,XPK41957.1,molecular_function,PQ850614,endolysin,True,5398,62
1831,QXV76094.1,biological_process,MZ501050,endolysin protein e,True,5398,62
9589,NP_415087.1,biological_process,NC_000913.3,lysozyme,False,5398,62
9469,QXV83029.1,molecular_function,MZ501095,endolysin,True,5398,62
1849,QXV80722.1,biological_process,MZ501079,endolysin,True,5398,62
1792,QXV79510.1,biological_process,MZ501070,endolysin,True,5398,62
1793,QXV84041.1,biological_process,MZ501101,endolysin,True,5398,62
1824,XPK41102.1,biological_process,PQ850604,endolysin,True,5398,62
1794,XPK41025.1,biological_process,PQ850603,endolysin,True,5398,62
1825,XPK43256.1,biological_process,PQ850628,endolysin,True,5398,62
1826,QXV78337.1,biological_process,MZ501063,endolysin,True,5398,62
1795,QXV83609.1,biological_process,MZ501098,endolysin protein e,True,5398,62
9468,QXV81814.1,molecular_function,MZ501086,endolysin,True,5398,62
9598,QXV76447.1,biological_process,MZ501052,endolysin protein e,True,5398,62
1796,XPK43736.1,biological_process,PQ850632,endolysin,True,5398,62
9465,XPK43477.1,molecular_function,PQ850630,endolysin,True,5398,62
1852,XPK42649.1,biological_process,PQ850621,endolysin,True,5398,62
9466,XPK43045.1,molecular_function,PQ850626,endolysin,True,5398,62
9467,XPK42147.1,molecular_function,PQ850615,endolysin,True,5398,62
1851,QXV77065.1,biological_process,MZ501056,endolysin protein e,True,5398,62
5324,YP_588452.1,biological_process,NC_000913.3,putative prophage outer membrane lipoprotein RzoR,False,5641,2
5326,YP_001551744.1,biological_process,NC_001416,Rz-like spanin,True,5641,2
2981,NP_417370.1,biological_process,NC_000913.3,site-specific recombinase,False,5670,3
2980,NP_418256.1,biological_process,NC_000913.3,site-specific tyrosine recombinase,False,5670,3
6761,NP_418256.1,biological_process,NC_000913.3,site-specific tyrosine recombinase,False,5670,3
5992,NP_417370.1,biological_process,NC_000913.3,site-specific recombinase,False,5670,3
5991,NP_418256.1,biological_process,NC_000913.3,site-specific tyrosine recombinase,False,5670,3
5521,YP_006472.1,molecular_function,NC_005856.1,site-specific integrase,True,5670,3
5509,NP_417370.1,molecular_function,NC_000913.3,site-specific recombinase,False,5670,3
5508,NP_418256.1,molecular_function,NC_000913.3,site-specific tyrosine recombinase,False,5670,3
1681,NP_418256.1,biological_process,NC_000913.3,site-specific tyrosine recombinase,False,5670,3
1682,NP_417370.1,biological_process,NC_000913.3,site-specific recombinase,False,5670,3
1694,YP_006472.1,biological_process,NC_005856.1,site-specific integrase,True,5670,3
6774,YP_006472.1,biological_process,NC_005856.1,site-specific integrase,True,5670,3
6762,NP_417370.1,biological_process,NC_000913.3,site-specific recombinase,False,5670,3
1751,QXV85474.1,molecular_function,MZ501110,putative RNase H,True,5703,9
1139,NP_414725.1,molecular_function,NC_000913.3,RNase HII,False,5703,9
1737,QXV77157.1,molecular_function,MZ501057,RNAseH,True,5703,9
1742,QXV79568.1,molecular_function,MZ501071,putative RNase H,True,5703,9
1743,QXV84515.1,molecular_function,MZ501104,putative RNase H,True,5703,9
1745,QXV79311.1,molecular_function,MZ501068,RNAseH,True,5703,9
8754,NP_414725.1,molecular_function,NC_000913.3,RNase HII,False,5703,9
1736,QXV85796.1,molecular_function,MZ501112,putative RNase H,True,5703,9
9139,NP_414725.1,molecular_function,NC_000913.3,RNase HII,False,5703,9
9964,NP_414725.1,molecular_function,NC_000913.3,RNase HII,False,5703,9
9966,QXV77157.1,molecular_function,MZ501057,RNAseH,True,5703,9
9965,QXV85796.1,molecular_function,MZ501112,putative RNase H,True,5703,9
10006,QXV79568.1,molecular_function,MZ501071,putative RNase H,True,5703,9
10010,QXV79311.1,molecular_function,MZ501068,RNAseH,True,5703,9
10007,QXV84515.1,molecular_function,MZ501104,putative RNase H,True,5703,9
1752,QXV82397.1,molecular_function,MZ501091,putative RNase H,True,5703,9
10084,QXV82397.1,molecular_function,MZ501091,putative RNase H,True,5703,9
10075,QXV85474.1,molecular_function,MZ501110,putative RNase H,True,5703,9
3487,QXV84333.1,molecular_function,MZ501103,recombination nuclease subunit 1,True,5792,27
3518,AYD82656.1,molecular_function,MH751506.1,endonuclease subunit,True,5792,27
3523,AXN58098.1,molecular_function,MH550421.1,endonuclease subunit,True,5792,27
3488,QXV76383.1,molecular_function,MZ501052,host-DNA degrading endonuclease subunit,True,5792,27
3519,QXV79161.1,molecular_function,MZ501067,host-DNA degrading endonuclease subunit,True,5792,27
3520,QXV78611.1,molecular_function,MZ501065,host-DNA degrading endonuclease subunit,True,5792,27
3521,QXV77003.1,molecular_function,MZ501056,host-DNA degrading endonuclease subunit,True,5792,27
3522,QXV75169.1,molecular_function,MZ501047,host-DNA degrading endonuclease subunit,True,5792,27
3481,QXV82151.1,molecular_function,MZ501089,host-DNA degrading endonuclease subunit,True,5792,27
3499,NP_049672.1,molecular_function,NC_000866.4,SbcD-like subunit of palindrome specific endonuclease,True,5792,27
3471,QXV83537.1,molecular_function,MZ501098,host-DNA degrading endonuclease subunit,True,5792,27
